"Team","Value","Squad size","Date"
"Hull City","£41.27m",25,"2018-12-15"
"Ipswich Town","£18.23m",28,"2018-12-15"
"Blackpool FC","£4.73m",29,"2018-12-15"
"Sunderland AFC","£20.88m",25,"2018-12-15"
"Charlton Athletic","£10.49m",26,"2018-12-15"
"Shrewsbury Town","£3.44m",28,"2018-12-15"
"Fleetwood Town","£8.51m",26,"2018-12-15"
"Milton Keynes Dons","£5.40m",31,"2018-12-15"
"Oxford United","£6.30m",28,"2018-12-15"
"Wigan Athletic","£21.94m",30,"2018-12-15"
"Swindon Town","£2.88m",26,"2018-12-15"
"Doncaster Rovers","£3.29m",33,"2018-12-15"
"Portsmouth FC","£6.26m",25,"2018-12-15"
"Burton Albion","£6.08m",29,"2018-12-15"
"Gillingham FC","£2.57m",27,"2018-12-15"
"Bristol Rovers","£3.67m",26,"2018-12-15"
"Northampton Town","£3.60m",26,"2018-12-15"
"Plymouth Argyle","£5.36m",34,"2018-12-15"
"Lincoln City","£4.10m",26,"2018-12-15"
"Peterborough United","£5.94m",25,"2018-12-15"
"Rochdale AFC","£5.58m",27,"2018-12-15"
"Crewe Alexandra","£2.05m",30,"2018-12-15"
"AFC Wimbledon","£2.81m",25,"2018-12-15"
"Accrington Stanley","£1.82m",28,"2018-12-15"
