"Team","Value","Squad size","Date"
"Liverpool FC","£983.79m",30,"2020-10-01"
"Manchester City","£948.06m",29,"2020-10-01"
"Chelsea FC","£812.95m",35,"2020-10-01"
"Manchester United","£719.46m",30,"2020-10-01"
"Tottenham Hotspur","£697.10m",30,"2020-10-01"
"Arsenal FC","£582.26m",32,"2020-10-01"
"Everton FC","£441.95m",32,"2020-10-01"
"Leicester City","£413.19m",30,"2020-10-01"
"Wolverhampton Wanderers","£312.12m",24,"2020-10-01"
"Aston Villa","£247.14m",28,"2020-10-01"
"West Ham United","£261.59m",24,"2020-10-01"
"Newcastle United","£239.99m",32,"2020-10-01"
"Brighton & Hove Albion","£172.76m",28,"2020-10-01"
"Southampton FC","£188.64m",28,"2020-10-01"
"Fulham FC","£150.53m",29,"2020-10-01"
"Crystal Palace","£182.75m",30,"2020-10-01"
"Leeds United","£132.98m",30,"2020-10-01"
"Sheffield United","£138.74m",31,"2020-10-01"
"Burnley FC","£139.12m",25,"2020-10-01"
"West Bromwich Albion","£78.53m",28,"2020-10-01"
