"","Team","Value","Squad size","Date"
"1","Liverpool FC","€966.25m",26,"2019-06-01"
"2","Manchester City","€1.14bn",26,"2019-06-01"
"3","Chelsea FC","€976.75m",35,"2019-06-01"
"4","Manchester United","€812.50m",29,"2019-06-01"
"5","Tottenham Hotspur","€840.00m",27,"2019-06-01"
"6","Arsenal FC","€643.00m",30,"2019-06-01"
"7","Everton FC","€421.75m",29,"2019-06-01"
"8","Leicester City","€347.75m",28,"2019-06-01"
"9","Wolverhampton Wanderers","€250.50m",25,"2019-06-01"
"10","Aston Villa","€97.75m",28,"2019-06-01"
"11","West Ham United","€336.00m",31,"2019-06-01"
"12","Newcastle United","€199.00m",29,"2019-06-01"
"13","Southampton FC","€230.10m",28,"2019-06-01"
"14","Brighton & Hove Albion","€177.20m",26,"2019-06-01"
"15","Fulham FC","€237.00m",26,"2019-06-01"
"16","Crystal Palace","€236.20m",26,"2019-06-01"
"17","Leeds United","€58.35m",28,"2019-06-01"
"18","Sheffield United","€32.95m",28,"2019-06-01"
"19","Burnley FC","€177.25m",26,"2019-06-01"
"20","West Bromwich Albion","€96.45m",22,"2019-06-01"
