"Team","Value","Squad size","Date"
"Ipswich Town","£18.50m",27,"2015-09-15"
"Hull City","£59.74m",26,"2015-09-15"
"Sunderland AFC","£101.93m",28,"2015-09-15"
"Blackpool FC","£2.81m",23,"2015-09-15"
"Charlton Athletic","£19.85m",23,"2015-09-15"
"Milton Keynes Dons","£6.19m",25,"2015-09-15"
"Portsmouth FC","£3.96m",24,"2015-09-15"
"Fleetwood Town","£2.72m",28,"2015-09-15"
"Shrewsbury Town","£3.58m",24,"2015-09-15"
"Swindon Town","£3.11m",27,"2015-09-15"
"Oxford United","£2.18m",27,"2015-09-15"
"Wigan Athletic","£9.99m",29,"2015-09-15"
"Lincoln City","£743Th.",22,"2015-09-15"
"Doncaster Rovers","£4.95m",25,"2015-09-15"
"Gillingham FC","£1.80m",28,"2015-09-15"
"Bristol Rovers","£1.31m",26,"2015-09-15"
"Plymouth Argyle","£2.12m",21,"2015-09-15"
"Burton Albion","£3.11m",29,"2015-09-15"
"Crewe Alexandra","£2.57m",29,"2015-09-15"
"Northampton Town","£3.67m",27,"2015-09-15"
"Peterborough United","£4.93m",26,"2015-09-15"
"Rochdale AFC","£3.17m",25,"2015-09-15"
"AFC Wimbledon","£2.07m",23,"2015-09-15"
"Accrington Stanley","£765Th.",26,"2015-09-15"
