"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-05-01"
"Bolton Wanderers","£83.12m",25,"2011-05-01"
"Oldham Athletic","£4.16m",26,"2011-05-01"
"Barrow AFC","£1.04m",27,"2011-05-01"
"Morecambe FC","£4.05m",27,"2011-05-01"
"Mansfield Town","£1.37m",29,"2011-05-01"
"Tranmere Rovers","£3.24m",28,"2011-05-01"
"Grimsby Town","-",NA,"2011-05-01"
"Leyton Orient","£5.51m",24,"2011-05-01"
"Colchester United","£6.17m",26,"2011-05-01"
"Scunthorpe United","£9.23m",31,"2011-05-01"
"Bradford City","£2.99m",28,"2011-05-01"
"Port Vale FC","£2.50m",24,"2011-05-01"
"Crawley Town","£1.85m",26,"2011-05-01"
"Exeter City","£4.43m",32,"2011-05-01"
"Newport County","£1.28m",20,"2011-05-01"
"Southend United","£2.88m",26,"2011-05-01"
"Cheltenham Town","£1.82m",22,"2011-05-01"
"Cambridge United","£923Th.",26,"2011-05-01"
"Carlisle United","£4.30m",25,"2011-05-01"
"Stevenage FC","£2.57m",24,"2011-05-01"
"Forest Green Rovers","£1.46m",35,"2011-05-01"
"Walsall FC","£4.39m",27,"2011-05-01"
"Harrogate Town","£338Th.",17,"2011-05-01"
