"Team","Value","Squad size","Date"
"Liverpool FC","£221.18m",26,"2011-06-01"
"Manchester City","£351.23m",31,"2011-06-01"
"Chelsea FC","£381.78m",29,"2011-06-01"
"Manchester United","£348.48m",31,"2011-06-01"
"Tottenham Hotspur","£275.15m",35,"2011-06-01"
"Arsenal FC","£288.45m",27,"2011-06-01"
"Everton FC","£155.34m",23,"2011-06-01"
"Leicester City","£19.76m",30,"2011-06-01"
"Wolverhampton Wanderers","£63.27m",30,"2011-06-01"
"Aston Villa","£155.75m",30,"2011-06-01"
"West Ham United","£99.68m",30,"2011-06-01"
"Newcastle United","£77.38m",30,"2011-06-01"
"Brighton & Hove Albion","£5.09m",27,"2011-06-01"
"Southampton FC","£15.95m",35,"2011-06-01"
"Crystal Palace","£13.70m",27,"2011-06-01"
"Fulham FC","£88.88m",27,"2011-06-01"
"Leeds United","£16.04m",21,"2011-06-01"
"Sheffield United","£14.83m",28,"2011-06-01"
"Burnley FC","£31.57m",30,"2011-06-01"
"West Bromwich Albion","£68.74m",31,"2011-06-01"
