"Team","Value","Squad size","Date"
"Liverpool FC","£256.95m",23,"2013-12-15"
"Manchester City","£425.48m",24,"2013-12-15"
"Chelsea FC","£412.88m",25,"2013-12-15"
"Manchester United","£364.50m",28,"2013-12-15"
"Tottenham Hotspur","£281.70m",24,"2013-12-15"
"Arsenal FC","£319.95m",28,"2013-12-15"
"Everton FC","£151.20m",25,"2013-12-15"
"Leicester City","£25.29m",24,"2013-12-15"
"Wolverhampton Wanderers","£22.19m",28,"2013-12-15"
"Aston Villa","£94.95m",26,"2013-12-15"
"West Ham United","£86.40m",26,"2013-12-15"
"Newcastle United","£148.95m",24,"2013-12-15"
"Brighton & Hove Albion","£24.77m",28,"2013-12-15"
"Southampton FC","£101.25m",24,"2013-12-15"
"Fulham FC","£79.20m",24,"2013-12-15"
"Crystal Palace","£52.43m",31,"2013-12-15"
"Leeds United","£18.45m",26,"2013-12-15"
"Sheffield United","£9.83m",27,"2013-12-15"
"Burnley FC","£16.63m",22,"2013-12-15"
"West Bromwich Albion","£87.08m",26,"2013-12-15"
