"Team","Value","Squad size","Date"
"Salford City","£5.20m",28,"2020-02-15"
"Southend United","£3.40m",21,"2020-02-15"
"Bolton Wanderers","£6.12m",28,"2020-02-15"
"Oldham Athletic","£3.98m",27,"2020-02-15"
"Tranmere Rovers","£2.99m",30,"2020-02-15"
"Morecambe FC","£2.77m",31,"2020-02-15"
"Grimsby Town","£2.32m",27,"2020-02-15"
"Colchester United","£2.77m",24,"2020-02-15"
"Leyton Orient","£4.59m",30,"2020-02-15"
"Mansfield Town","£2.36m",25,"2020-02-15"
"Bradford City","£4.16m",31,"2020-02-15"
"Scunthorpe United","£3.69m",27,"2020-02-15"
"Barrow AFC","£923Th.",22,"2020-02-15"
"Port Vale FC","£2.07m",28,"2020-02-15"
"Cheltenham Town","£2.48m",28,"2020-02-15"
"Exeter City","£3.47m",29,"2020-02-15"
"Carlisle United","£2.43m",26,"2020-02-15"
"Crawley Town","£1.62m",29,"2020-02-15"
"Newport County","£2.05m",27,"2020-02-15"
"Cambridge United","£1.82m",28,"2020-02-15"
"Walsall FC","£2.14m",28,"2020-02-15"
"Forest Green Rovers","£3.33m",30,"2020-02-15"
"Stevenage FC","£2.90m",36,"2020-02-15"
"Harrogate Town","£473Th.",19,"2020-02-15"
