"Team","Value","Squad size","Date"
"Hull City","£54.90m",23,"2014-03-01"
"Ipswich Town","£13.55m",23,"2014-03-01"
"Blackpool FC","£13.70m",27,"2014-03-01"
"Sunderland AFC","£87.30m",25,"2014-03-01"
"Charlton Athletic","£14.31m",27,"2014-03-01"
"Shrewsbury Town","£3.38m",25,"2014-03-01"
"Fleetwood Town","£3.08m",29,"2014-03-01"
"Milton Keynes Dons","£5.51m",22,"2014-03-01"
"Oxford United","£2.50m",29,"2014-03-01"
"Wigan Athletic","£50.36m",31,"2014-03-01"
"Swindon Town","£4.01m",34,"2014-03-01"
"Doncaster Rovers","£10.13m",25,"2014-03-01"
"Portsmouth FC","£4.48m",28,"2014-03-01"
"Burton Albion","£2.69m",22,"2014-03-01"
"Gillingham FC","£3.85m",33,"2014-03-01"
"Bristol Rovers","£2.63m",27,"2014-03-01"
"Northampton Town","£4.01m",31,"2014-03-01"
"Plymouth Argyle","£2.99m",27,"2014-03-01"
"Lincoln City","£653Th.",23,"2014-03-01"
"Peterborough United","£5.56m",25,"2014-03-01"
"Rochdale AFC","£2.12m",28,"2014-03-01"
"Crewe Alexandra","£2.50m",26,"2014-03-01"
"AFC Wimbledon","£2.25m",27,"2014-03-01"
"Accrington Stanley","£1.98m",24,"2014-03-01"
