"Team","Value","Squad size","Date"
"Liverpool FC","£205.29m",25,"2012-08-15"
"Manchester City","£459.00m",27,"2012-08-15"
"Chelsea FC","£369.45m",27,"2012-08-15"
"Manchester United","£358.65m",26,"2012-08-15"
"Tottenham Hotspur","£255.60m",26,"2012-08-15"
"Arsenal FC","£335.93m",33,"2012-08-15"
"Everton FC","£104.85m",19,"2012-08-15"
"Leicester City","£27.05m",25,"2012-08-15"
"Wolverhampton Wanderers","£65.66m",30,"2012-08-15"
"Aston Villa","£104.85m",26,"2012-08-15"
"West Ham United","£62.96m",23,"2012-08-15"
"Newcastle United","£134.06m",30,"2012-08-15"
"Brighton & Hove Albion","£19.17m",26,"2012-08-15"
"Southampton FC","£38.97m",26,"2012-08-15"
"Fulham FC","£85.05m",27,"2012-08-15"
"Crystal Palace","£14.13m",23,"2012-08-15"
"Leeds United","£17.33m",29,"2012-08-15"
"Sheffield United","£11.21m",27,"2012-08-15"
"Burnley FC","£17.42m",28,"2012-08-15"
"West Bromwich Albion","£72.00m",26,"2012-08-15"
