"","Team","Value","Squad size","Date"
"1","Liverpool FC","€356.40m",27,"2016-01-01"
"2","Manchester City","€514.50m",24,"2016-01-01"
"3","Chelsea FC","€542.50m",25,"2016-01-01"
"4","Manchester United","€393.25m",25,"2016-01-01"
"5","Tottenham Hotspur","€297.00m",25,"2016-01-01"
"6","Arsenal FC","€402.00m",24,"2016-01-01"
"7","Everton FC","€208.50m",28,"2016-01-01"
"8","Leicester City","€100.00m",25,"2016-01-01"
"9","Wolverhampton Wanderers","€27.58m",29,"2016-01-01"
"10","Aston Villa","€123.75m",30,"2016-01-01"
"11","West Ham United","€168.25m",26,"2016-01-01"
"12","Newcastle United","€167.25m",30,"2016-01-01"
"13","Southampton FC","€193.75m",26,"2016-01-01"
"14","Brighton & Hove Albion","€32.68m",28,"2016-01-01"
"15","Fulham FC","€34.70m",30,"2016-01-01"
"16","Crystal Palace","€121.00m",28,"2016-01-01"
"17","Leeds United","€26.70m",23,"2016-01-01"
"18","Sheffield United","€11.58m",32,"2016-01-01"
"19","Burnley FC","€43.50m",27,"2016-01-01"
"20","West Bromwich Albion","€97.50m",25,"2016-01-01"
