"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2011-03-15"
"Manchester City","£330.08m",26,"2011-03-15"
"Chelsea FC","£367.65m",22,"2011-03-15"
"Manchester United","£337.23m",28,"2011-03-15"
"Tottenham Hotspur","£254.70m",27,"2011-03-15"
"Arsenal FC","£283.05m",25,"2011-03-15"
"Everton FC","£142.20m",19,"2011-03-15"
"Leicester City","£34.02m",29,"2011-03-15"
"Wolverhampton Wanderers","£66.65m",28,"2011-03-15"
"Aston Villa","£134.15m",24,"2011-03-15"
"West Ham United","£111.60m",30,"2011-03-15"
"Newcastle United","£83.68m",29,"2011-03-15"
"Southampton FC","£15.37m",30,"2011-03-15"
"Brighton & Hove Albion","£5.87m",28,"2011-03-15"
"Fulham FC","£90.68m",26,"2011-03-15"
"Crystal Palace","£18.11m",30,"2011-03-15"
"Leeds United","£23.78m",27,"2011-03-15"
"Sheffield United","£22.07m",36,"2011-03-15"
"Burnley FC","£34.09m",31,"2011-03-15"
"West Bromwich Albion","£68.63m",24,"2011-03-15"
