"Team","Value","Squad size","Date"
"Liverpool FC","£833.85m",24,"2019-01-15"
"Manchester City","£1.01bn",25,"2019-01-15"
"Chelsea FC","£794.03m",28,"2019-01-15"
"Manchester United","£697.50m",27,"2019-01-15"
"Tottenham Hotspur","£743.85m",26,"2019-01-15"
"Arsenal FC","£544.05m",25,"2019-01-15"
"Everton FC","£391.95m",26,"2019-01-15"
"Leicester City","£302.40m",27,"2019-01-15"
"Wolverhampton Wanderers","£208.85m",25,"2019-01-15"
"Aston Villa","£107.33m",29,"2019-01-15"
"West Ham United","£273.60m",27,"2019-01-15"
"Newcastle United","£158.85m",26,"2019-01-15"
"Brighton & Hove Albion","£161.55m",25,"2019-01-15"
"Southampton FC","£224.19m",26,"2019-01-15"
"Crystal Palace","£190.13m",23,"2019-01-15"
"Fulham FC","£222.75m",25,"2019-01-15"
"Leeds United","£49.82m",23,"2019-01-15"
"Sheffield United","£35.28m",26,"2019-01-15"
"Burnley FC","£161.78m",26,"2019-01-15"
"West Bromwich Albion","£93.33m",24,"2019-01-15"
