"","Team","Value","Squad size","Date"
"1","Hull City","€68.60m",24,"2017-07-15"
"2","Ipswich Town","€19.35m",23,"2017-07-15"
"3","Blackpool FC","€3.60m",26,"2017-07-15"
"4","Sunderland AFC","€77.75m",23,"2017-07-15"
"5","Shrewsbury Town","€3.13m",25,"2017-07-15"
"6","Charlton Athletic","€10.75m",25,"2017-07-15"
"7","Fleetwood Town","€4.60m",30,"2017-07-15"
"8","Milton Keynes Dons","€5.10m",24,"2017-07-15"
"9","Oxford United","€5.23m",27,"2017-07-15"
"10","Wigan Athletic","€13.40m",29,"2017-07-15"
"11","Swindon Town","€2.63m",23,"2017-07-15"
"12","Doncaster Rovers","€2.40m",22,"2017-07-15"
"13","Portsmouth FC","€4.75m",28,"2017-07-15"
"14","Burton Albion","€8.20m",21,"2017-07-15"
"15","Gillingham FC","€3.25m",22,"2017-07-15"
"16","Bristol Rovers","€2.25m",20,"2017-07-15"
"17","Plymouth Argyle","€4.38m",22,"2017-07-15"
"18","Northampton Town","€4.75m",23,"2017-07-15"
"19","Lincoln City","€850Th.",19,"2017-07-15"
"20","Peterborough United","€4.48m",23,"2017-07-15"
"21","Rochdale AFC","€3.30m",25,"2017-07-15"
"22","Crewe Alexandra","€1.98m",21,"2017-07-15"
"23","AFC Wimbledon","€3.23m",21,"2017-07-15"
"24","Accrington Stanley","€1.80m",16,"2017-07-15"
