"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.38m",32,"2011-11-15"
"2","Norwich City","€29.55m",26,"2011-11-15"
"3","Watford FC","€17.53m",28,"2011-11-15"
"4","Brentford FC","€6.23m",28,"2011-11-15"
"5","Cardiff City","€27.88m",28,"2011-11-15"
"6","Bristol City","€18.43m",28,"2011-11-15"
"7","Swansea City","€38.85m",28,"2011-11-15"
"8","Reading FC","€18.45m",29,"2011-11-15"
"9","Stoke City","€104.05m",28,"2011-11-15"
"10","Blackburn Rovers","€77.40m",28,"2011-11-15"
"11","Nottingham Forest","€29.95m",28,"2011-11-15"
"12","Middlesbrough FC","€30.63m",27,"2011-11-15"
"13","Derby County","€14.25m",28,"2011-11-15"
"14","Huddersfield Town","€9.63m",25,"2011-11-15"
"15","Birmingham City","€36.78m",25,"2011-11-15"
"16","Millwall FC","€12.70m",30,"2011-11-15"
"17","Sheffield Wednesday","€14.33m",27,"2011-11-15"
"18","Preston North End","€11.38m",29,"2011-11-15"
"19","Queens Park Rangers","€61.50m",31,"2011-11-15"
"20","Barnsley FC","€12.23m",26,"2011-11-15"
"21","Luton Town","€1.85m",30,"2011-11-15"
"22","Coventry City","€10.90m",25,"2011-11-15"
"23","Rotherham United","€4.50m",25,"2011-11-15"
"24","Wycombe Wanderers","€5.10m",26,"2011-11-15"
