"Team","Value","Squad size","Date"
"AFC Bournemouth","£2.75m",26,"2011-09-15"
"Norwich City","£26.82m",27,"2011-09-15"
"Watford FC","£11.99m",28,"2011-09-15"
"Brentford FC","£4.88m",26,"2011-09-15"
"Cardiff City","£26.08m",30,"2011-09-15"
"Bristol City","£16.58m",31,"2011-09-15"
"Swansea City","£33.98m",28,"2011-09-15"
"Stoke City","£95.18m",28,"2011-09-15"
"Reading FC","£17.44m",32,"2011-09-15"
"Blackburn Rovers","£69.21m",27,"2011-09-15"
"Nottingham Forest","£27.00m",28,"2011-09-15"
"Middlesbrough FC","£26.75m",25,"2011-09-15"
"Derby County","£15.08m",30,"2011-09-15"
"Huddersfield Town","£9.09m",28,"2011-09-15"
"Birmingham City","£33.14m",26,"2011-09-15"
"Millwall FC","£10.76m",29,"2011-09-15"
"Sheffield Wednesday","£11.68m",26,"2011-09-15"
"Preston North End","£9.72m",28,"2011-09-15"
"Queens Park Rangers","£58.05m",37,"2011-09-15"
"Barnsley FC","£11.18m",27,"2011-09-15"
"Luton Town","£1.37m",30,"2011-09-15"
"Coventry City","£9.81m",25,"2011-09-15"
"Rotherham United","£3.20m",23,"2011-09-15"
"Wycombe Wanderers","£3.17m",24,"2011-09-15"
