"","Team","Value","Squad size","Date"
"1","Hull City","€75.38m",22,"2015-08-01"
"2","Ipswich Town","€17.15m",22,"2015-08-01"
"3","Blackpool FC","€3.43m",21,"2015-08-01"
"4","Sunderland AFC","€103.00m",25,"2015-08-01"
"5","Shrewsbury Town","€4.03m",26,"2015-08-01"
"6","Charlton Athletic","€24.25m",32,"2015-08-01"
"7","Fleetwood Town","€2.83m",26,"2015-08-01"
"8","Milton Keynes Dons","€5.90m",28,"2015-08-01"
"9","Oxford United","€1.88m",25,"2015-08-01"
"10","Wigan Athletic","€12.10m",25,"2015-08-01"
"11","Swindon Town","€2.10m",17,"2015-08-01"
"12","Doncaster Rovers","€4.75m",24,"2015-08-01"
"13","Portsmouth FC","€3.65m",21,"2015-08-01"
"14","Burton Albion","€2.79m",27,"2015-08-01"
"15","Gillingham FC","€1.95m",25,"2015-08-01"
"16","Bristol Rovers","€1.15m",24,"2015-08-01"
"17","Plymouth Argyle","€2.35m",19,"2015-08-01"
"18","Northampton Town","€3.63m",21,"2015-08-01"
"19","Lincoln City","€750Th.",21,"2015-08-01"
"20","Peterborough United","€6.43m",28,"2015-08-01"
"21","Rochdale AFC","€3.28m",24,"2015-08-01"
"22","Crewe Alexandra","€2.05m",24,"2015-08-01"
"23","AFC Wimbledon","€1.95m",22,"2015-08-01"
"24","Accrington Stanley","€750Th.",24,"2015-08-01"
