"","Team","Value","Squad size","Date"
"1","Liverpool FC","€288.00m",24,"2013-10-01"
"2","Manchester City","€472.75m",25,"2013-10-01"
"3","Chelsea FC","€458.75m",25,"2013-10-01"
"4","Manchester United","€403.00m",27,"2013-10-01"
"5","Tottenham Hotspur","€313.00m",24,"2013-10-01"
"6","Arsenal FC","€354.00m",28,"2013-10-01"
"7","Everton FC","€168.00m",25,"2013-10-01"
"8","Leicester City","€27.35m",26,"2013-10-01"
"9","Wolverhampton Wanderers","€20.30m",23,"2013-10-01"
"10","Aston Villa","€107.25m",28,"2013-10-01"
"11","West Ham United","€95.00m",26,"2013-10-01"
"12","Newcastle United","€168.00m",26,"2013-10-01"
"13","Southampton FC","€112.00m",23,"2013-10-01"
"14","Brighton & Hove Albion","€27.53m",27,"2013-10-01"
"15","Fulham FC","€88.50m",25,"2013-10-01"
"16","Crystal Palace","€60.75m",33,"2013-10-01"
"17","Leeds United","€20.75m",25,"2013-10-01"
"18","Sheffield United","€9.85m",29,"2013-10-01"
"19","Burnley FC","€18.73m",22,"2013-10-01"
"20","West Bromwich Albion","€98.75m",28,"2013-10-01"
