"Team","Value","Squad size","Date"
"Liverpool FC","£320.40m",26,"2015-12-15"
"Manchester City","£463.05m",24,"2015-12-15"
"Chelsea FC","£488.25m",25,"2015-12-15"
"Manchester United","£353.93m",25,"2015-12-15"
"Tottenham Hotspur","£267.30m",25,"2015-12-15"
"Arsenal FC","£361.80m",24,"2015-12-15"
"Everton FC","£187.65m",29,"2015-12-15"
"Leicester City","£90.09m",26,"2015-12-15"
"Wolverhampton Wanderers","£24.17m",26,"2015-12-15"
"Aston Villa","£108.90m",28,"2015-12-15"
"West Ham United","£148.73m",26,"2015-12-15"
"Newcastle United","£150.08m",29,"2015-12-15"
"Brighton & Hove Albion","£29.43m",31,"2015-12-15"
"Southampton FC","£174.38m",26,"2015-12-15"
"Crystal Palace","£108.90m",28,"2015-12-15"
"Fulham FC","£31.23m",30,"2015-12-15"
"Leeds United","£24.03m",23,"2015-12-15"
"Sheffield United","£10.42m",32,"2015-12-15"
"Burnley FC","£39.29m",28,"2015-12-15"
"West Bromwich Albion","£87.75m",24,"2015-12-15"
