"Team","Value","Squad size","Date"
"Hull City","£28.71m",28,"2020-03-01"
"Ipswich Town","£12.31m",27,"2020-03-01"
"Blackpool FC","£10.31m",27,"2020-03-01"
"Sunderland AFC","£15.35m",27,"2020-03-01"
"Charlton Athletic","£18.27m",27,"2020-03-01"
"Shrewsbury Town","£7.56m",27,"2020-03-01"
"Fleetwood Town","£7.72m",26,"2020-03-01"
"Milton Keynes Dons","£5.72m",29,"2020-03-01"
"Oxford United","£11.16m",24,"2020-03-01"
"Wigan Athletic","£28.17m",31,"2020-03-01"
"Swindon Town","£4.86m",30,"2020-03-01"
"Doncaster Rovers","£2.93m",29,"2020-03-01"
"Portsmouth FC","£5.49m",26,"2020-03-01"
"Burton Albion","£4.75m",28,"2020-03-01"
"Gillingham FC","£3.13m",20,"2020-03-01"
"Bristol Rovers","£4.50m",32,"2020-03-01"
"Northampton Town","£2.97m",32,"2020-03-01"
"Plymouth Argyle","£2.81m",25,"2020-03-01"
"Lincoln City","£4.70m",26,"2020-03-01"
"Peterborough United","£4.21m",26,"2020-03-01"
"Rochdale AFC","£3.89m",27,"2020-03-01"
"Crewe Alexandra","£1.94m",25,"2020-03-01"
"AFC Wimbledon","£1.98m",27,"2020-03-01"
"Accrington Stanley","£2.14m",38,"2020-03-01"
