"","Team","Value","Squad size","Date"
"1","Salford City","€6.93m",25,"2020-12-15"
"2","Southend United","€3.70m",27,"2020-12-15"
"3","Bolton Wanderers","€3.53m",30,"2020-12-15"
"4","Oldham Athletic","€3.53m",28,"2020-12-15"
"5","Tranmere Rovers","€3.28m",28,"2020-12-15"
"6","Morecambe FC","€3.00m",23,"2020-12-15"
"7","Grimsby Town","€2.98m",32,"2020-12-15"
"8","Colchester United","€2.95m",24,"2020-12-15"
"9","Leyton Orient","€2.70m",26,"2020-12-15"
"10","Mansfield Town","€2.70m",23,"2020-12-15"
"11","Bradford City","€2.63m",26,"2020-12-15"
"12","Scunthorpe United","€2.50m",36,"2020-12-15"
"13","Barrow AFC","€2.43m",26,"2020-12-15"
"14","Port Vale FC","€2.43m",26,"2020-12-15"
"15","Cheltenham Town","€2.33m",26,"2020-12-15"
"16","Exeter City","€2.23m",29,"2020-12-15"
"17","Carlisle United","€2.08m",30,"2020-12-15"
"18","Crawley Town","€2.08m",30,"2020-12-15"
"19","Newport County","€2.08m",25,"2020-12-15"
"20","Cambridge United","€1.88m",25,"2020-12-15"
"21","Walsall FC","€1.65m",28,"2020-12-15"
"22","Forest Green Rovers","€1.60m",26,"2020-12-15"
"23","Stevenage FC","€1.45m",23,"2020-12-15"
"24","Harrogate Town","€1.03m",22,"2020-12-15"
