"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.48m",32,"2013-06-15"
"2","Norwich City","€69.75m",29,"2013-06-15"
"3","Watford FC","€25.60m",34,"2013-06-15"
"4","Brentford FC","€4.45m",22,"2013-06-15"
"5","Cardiff City","€32.95m",31,"2013-06-15"
"6","Bristol City","€16.90m",27,"2013-06-15"
"7","Swansea City","€89.50m",25,"2013-06-15"
"8","Reading FC","€46.00m",30,"2013-06-15"
"9","Stoke City","€101.75m",28,"2013-06-15"
"10","Blackburn Rovers","€47.55m",31,"2013-06-15"
"11","Nottingham Forest","€22.00m",26,"2013-06-15"
"12","Middlesbrough FC","€25.20m",30,"2013-06-15"
"13","Derby County","€16.00m",30,"2013-06-15"
"14","Huddersfield Town","€10.88m",26,"2013-06-15"
"15","Birmingham City","€19.45m",24,"2013-06-15"
"16","Millwall FC","€12.00m",27,"2013-06-15"
"17","Sheffield Wednesday","€12.40m",26,"2013-06-15"
"18","Preston North End","€5.45m",24,"2013-06-15"
"19","Queens Park Rangers","€103.25m",28,"2013-06-15"
"20","Barnsley FC","€8.55m",30,"2013-06-15"
"21","Luton Town","€2.35m",30,"2013-06-15"
"22","Coventry City","€8.65m",27,"2013-06-15"
"23","Rotherham United","€6.88m",22,"2013-06-15"
"24","Wycombe Wanderers","€3.55m",29,"2013-06-15"
