"Team","Value","Squad size","Date"
"AFC Bournemouth","£79.92m",29,"2016-02-15"
"Norwich City","£84.47m",28,"2016-02-15"
"Watford FC","£96.98m",30,"2016-02-15"
"Brentford FC","£18.74m",26,"2016-02-15"
"Cardiff City","£37.26m",29,"2016-02-15"
"Bristol City","£15.44m",23,"2016-02-15"
"Swansea City","£105.39m",24,"2016-02-15"
"Stoke City","£123.98m",25,"2016-02-15"
"Reading FC","£36.68m",27,"2016-02-15"
"Blackburn Rovers","£23.42m",25,"2016-02-15"
"Nottingham Forest","£34.38m",27,"2016-02-15"
"Middlesbrough FC","£53.60m",27,"2016-02-15"
"Derby County","£49.01m",26,"2016-02-15"
"Huddersfield Town","£13.82m",26,"2016-02-15"
"Birmingham City","£15.23m",24,"2016-02-15"
"Millwall FC","£6.75m",24,"2016-02-15"
"Sheffield Wednesday","£39.51m",30,"2016-02-15"
"Preston North End","£10.31m",27,"2016-02-15"
"Queens Park Rangers","£38.84m",32,"2016-02-15"
"Barnsley FC","£3.56m",27,"2016-02-15"
"Luton Town","£4.50m",30,"2016-02-15"
"Coventry City","£9.25m",31,"2016-02-15"
"Rotherham United","£11.59m",28,"2016-02-15"
"Wycombe Wanderers","£2.09m",22,"2016-02-15"
