"","Team","Value","Squad size","Date"
"1","Hull City","€17.50m",29,"2012-05-15"
"2","Ipswich Town","€17.60m",24,"2012-05-15"
"3","Blackpool FC","€23.50m",28,"2012-05-15"
"4","Sunderland AFC","€114.25m",26,"2012-05-15"
"5","Shrewsbury Town","€3.85m",23,"2012-05-15"
"6","Charlton Athletic","€10.53m",27,"2012-05-15"
"7","Fleetwood Town","€825Th.",33,"2012-05-15"
"8","Milton Keynes Dons","€5.65m",21,"2012-05-15"
"9","Oxford United","€5.45m",28,"2012-05-15"
"10","Wigan Athletic","€73.00m",26,"2012-05-15"
"11","Swindon Town","€5.33m",31,"2012-05-15"
"12","Doncaster Rovers","€12.98m",28,"2012-05-15"
"13","Portsmouth FC","€13.80m",24,"2012-05-15"
"14","Burton Albion","€3.40m",29,"2012-05-15"
"15","Gillingham FC","€4.45m",29,"2012-05-15"
"16","Bristol Rovers","€5.03m",26,"2012-05-15"
"17","Plymouth Argyle","€4.83m",29,"2012-05-15"
"18","Northampton Town","€4.45m",26,"2012-05-15"
"19","Lincoln City","€2.23m",35,"2012-05-15"
"20","Peterborough United","€8.28m",19,"2012-05-15"
"21","Rochdale AFC","€4.68m",29,"2012-05-15"
"22","Crewe Alexandra","€1.25m",28,"2012-05-15"
"23","AFC Wimbledon","€825Th.",25,"2012-05-15"
"24","Accrington Stanley","€1.83m",21,"2012-05-15"
