"","Team","Value","Squad size","Date"
"1","Hull City","€63.03m",22,"2016-08-01"
"2","Ipswich Town","€17.25m",25,"2016-08-01"
"3","Blackpool FC","€3.28m",23,"2016-08-01"
"4","Sunderland AFC","€76.00m",21,"2016-08-01"
"5","Shrewsbury Town","€4.13m",25,"2016-08-01"
"6","Charlton Athletic","€10.15m",25,"2016-08-01"
"7","Fleetwood Town","€3.33m",29,"2016-08-01"
"8","Milton Keynes Dons","€5.30m",21,"2016-08-01"
"9","Oxford United","€4.08m",26,"2016-08-01"
"10","Wigan Athletic","€16.33m",30,"2016-08-01"
"11","Swindon Town","€2.18m",18,"2016-08-01"
"12","Doncaster Rovers","€3.88m",24,"2016-08-01"
"13","Portsmouth FC","€3.70m",27,"2016-08-01"
"14","Burton Albion","€6.35m",23,"2016-08-01"
"15","Gillingham FC","€4.28m",25,"2016-08-01"
"16","Bristol Rovers","€2.23m",29,"2016-08-01"
"17","Plymouth Argyle","€3.35m",21,"2016-08-01"
"18","Northampton Town","€4.50m",23,"2016-08-01"
"19","Lincoln City","€750Th.",22,"2016-08-01"
"20","Peterborough United","€4.98m",29,"2016-08-01"
"21","Rochdale AFC","€3.45m",24,"2016-08-01"
"22","Crewe Alexandra","€2.03m",20,"2016-08-01"
"23","AFC Wimbledon","€2.13m",22,"2016-08-01"
"24","Accrington Stanley","€1.28m",22,"2016-08-01"
