"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-08-15"
"2","Southend United","€3.25m",22,"2015-08-15"
"3","Bolton Wanderers","€17.23m",28,"2015-08-15"
"4","Oldham Athletic","€4.85m",27,"2015-08-15"
"5","Tranmere Rovers","€1.30m",23,"2015-08-15"
"6","Morecambe FC","€1.83m",24,"2015-08-15"
"7","Grimsby Town","€1.53m",22,"2015-08-15"
"8","Colchester United","€3.68m",26,"2015-08-15"
"9","Leyton Orient","€3.80m",21,"2015-08-15"
"10","Mansfield Town","€2.80m",25,"2015-08-15"
"11","Bradford City","€6.45m",26,"2015-08-15"
"12","Scunthorpe United","€4.95m",27,"2015-08-15"
"13","Barrow AFC","€1.03m",18,"2015-08-15"
"14","Port Vale FC","€3.43m",26,"2015-08-15"
"15","Cheltenham Town","€625Th.",26,"2015-08-15"
"16","Exeter City","€4.10m",25,"2015-08-15"
"17","Carlisle United","€2.35m",24,"2015-08-15"
"18","Crawley Town","€3.28m",21,"2015-08-15"
"19","Newport County","€1.00m",20,"2015-08-15"
"20","Cambridge United","€2.63m",25,"2015-08-15"
"21","Walsall FC","€3.53m",23,"2015-08-15"
"22","Forest Green Rovers","€1.55m",24,"2015-08-15"
"23","Stevenage FC","€1.78m",24,"2015-08-15"
"24","Harrogate Town","€3.08m",45,"2015-08-15"
