"Team","Value","Squad size","Date"
"Liverpool FC","£215.37m",26,"2012-11-01"
"Manchester City","£448.43m",25,"2012-11-01"
"Chelsea FC","£348.30m",23,"2012-11-01"
"Manchester United","£396.90m",28,"2012-11-01"
"Tottenham Hotspur","£234.90m",25,"2012-11-01"
"Arsenal FC","£256.28m",28,"2012-11-01"
"Everton FC","£112.50m",23,"2012-11-01"
"Leicester City","£23.00m",20,"2012-11-01"
"Wolverhampton Wanderers","£63.05m",29,"2012-11-01"
"Aston Villa","£103.95m",26,"2012-11-01"
"West Ham United","£83.21m",24,"2012-11-01"
"Newcastle United","£142.20m",28,"2012-11-01"
"Brighton & Hove Albion","£21.87m",30,"2012-11-01"
"Southampton FC","£61.79m",26,"2012-11-01"
"Fulham FC","£72.50m",24,"2012-11-01"
"Crystal Palace","£16.74m",27,"2012-11-01"
"Leeds United","£17.28m",29,"2012-11-01"
"Sheffield United","£8.69m",26,"2012-11-01"
"Burnley FC","£17.84m",26,"2012-11-01"
"West Bromwich Albion","£74.25m",26,"2012-11-01"
