"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.94m",31,"2012-04-15"
"Norwich City","£47.97m",26,"2012-04-15"
"Watford FC","£12.60m",27,"2012-04-15"
"Brentford FC","£5.63m",27,"2012-04-15"
"Cardiff City","£21.65m",28,"2012-04-15"
"Bristol City","£18.36m",31,"2012-04-15"
"Swansea City","£61.65m",28,"2012-04-15"
"Stoke City","£81.00m",23,"2012-04-15"
"Reading FC","£17.96m",29,"2012-04-15"
"Blackburn Rovers","£63.36m",27,"2012-04-15"
"Nottingham Forest","£23.56m",28,"2012-04-15"
"Middlesbrough FC","£27.27m",27,"2012-04-15"
"Derby County","£8.42m",23,"2012-04-15"
"Huddersfield Town","£11.30m",29,"2012-04-15"
"Birmingham City","£27.83m",28,"2012-04-15"
"Millwall FC","£10.67m",28,"2012-04-15"
"Sheffield Wednesday","£11.77m",27,"2012-04-15"
"Preston North End","£7.67m",32,"2012-04-15"
"Queens Park Rangers","£71.60m",30,"2012-04-15"
"Barnsley FC","£10.91m",28,"2012-04-15"
"Luton Town","£1.15m",27,"2012-04-15"
"Coventry City","£9.05m",23,"2012-04-15"
"Rotherham United","£3.13m",22,"2012-04-15"
"Wycombe Wanderers","£4.19m",26,"2012-04-15"
