"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.24m",29,"2013-05-01"
"Norwich City","£58.28m",25,"2013-05-01"
"Watford FC","£23.63m",30,"2013-05-01"
"Brentford FC","£6.03m",28,"2013-05-01"
"Cardiff City","£29.61m",28,"2013-05-01"
"Bristol City","£14.85m",24,"2013-05-01"
"Swansea City","£78.08m",22,"2013-05-01"
"Stoke City","£85.73m",24,"2013-05-01"
"Reading FC","£40.05m",28,"2013-05-01"
"Blackburn Rovers","£50.45m",35,"2013-05-01"
"Nottingham Forest","£22.46m",25,"2013-05-01"
"Middlesbrough FC","£30.11m",31,"2013-05-01"
"Derby County","£13.50m",27,"2013-05-01"
"Huddersfield Town","£13.28m",27,"2013-05-01"
"Birmingham City","£24.80m",27,"2013-05-01"
"Millwall FC","£12.83m",31,"2013-05-01"
"Sheffield Wednesday","£12.83m",26,"2013-05-01"
"Preston North End","£4.34m",23,"2013-05-01"
"Queens Park Rangers","£98.55m",28,"2013-05-01"
"Barnsley FC","£7.92m",31,"2013-05-01"
"Luton Town","£1.89m",29,"2013-05-01"
"Coventry City","£7.92m",29,"2013-05-01"
"Rotherham United","£5.54m",22,"2013-05-01"
"Wycombe Wanderers","£3.20m",31,"2013-05-01"
