"","Team","Value","Squad size","Date"
"1","Liverpool FC","€318.50m",28,"2015-06-01"
"2","Manchester City","€425.25m",26,"2015-06-01"
"3","Chelsea FC","€505.75m",28,"2015-06-01"
"4","Manchester United","€435.25m",28,"2015-06-01"
"5","Tottenham Hotspur","€281.85m",32,"2015-06-01"
"6","Arsenal FC","€400.25m",30,"2015-06-01"
"7","Everton FC","€166.05m",26,"2015-06-01"
"8","Leicester City","€58.65m",30,"2015-06-01"
"9","Wolverhampton Wanderers","€22.60m",32,"2015-06-01"
"10","Aston Villa","€99.25m",30,"2015-06-01"
"11","West Ham United","€116.30m",26,"2015-06-01"
"12","Newcastle United","€129.00m",33,"2015-06-01"
"13","Southampton FC","€197.25m",26,"2015-06-01"
"14","Brighton & Hove Albion","€16.30m",25,"2015-06-01"
"15","Fulham FC","€35.25m",34,"2015-06-01"
"16","Crystal Palace","€92.25m",37,"2015-06-01"
"17","Leeds United","€26.75m",32,"2015-06-01"
"18","Sheffield United","€10.05m",32,"2015-06-01"
"19","Burnley FC","€48.05m",27,"2015-06-01"
"20","West Bromwich Albion","€76.60m",24,"2015-06-01"
