"Team","Value","Squad size","Date"
"Liverpool FC","£1.08bn",25,"2020-04-01"
"Manchester City","£1.14bn",24,"2020-04-01"
"Chelsea FC","£746.15m",27,"2020-04-01"
"Manchester United","£718.88m",27,"2020-04-01"
"Tottenham Hotspur","£777.15m",25,"2020-04-01"
"Arsenal FC","£636.08m",27,"2020-04-01"
"Everton FC","£454.23m",25,"2020-04-01"
"Leicester City","£453.83m",26,"2020-04-01"
"Wolverhampton Wanderers","£329.00m",24,"2020-04-01"
"Aston Villa","£242.91m",27,"2020-04-01"
"West Ham United","£316.58m",25,"2020-04-01"
"Newcastle United","£277.04m",31,"2020-04-01"
"Brighton & Hove Albion","£204.53m",26,"2020-04-01"
"Southampton FC","£201.15m",21,"2020-04-01"
"Fulham FC","£127.58m",28,"2020-04-01"
"Crystal Palace","£193.50m",21,"2020-04-01"
"Leeds United","£93.38m",26,"2020-04-01"
"Sheffield United","£143.42m",27,"2020-04-01"
"Burnley FC","£176.18m",24,"2020-04-01"
"West Bromwich Albion","£93.42m",29,"2020-04-01"
