"","Team","Value","Squad size","Date"
"1","Salford City","€100Th.",6,"2014-04-01"
"2","Southend United","€3.30m",26,"2014-04-01"
"3","Bolton Wanderers","€38.60m",26,"2014-04-01"
"4","Oldham Athletic","€4.95m",26,"2014-04-01"
"5","Tranmere Rovers","€2.73m",23,"2014-04-01"
"6","Morecambe FC","€2.28m",27,"2014-04-01"
"7","Grimsby Town","€775Th.",23,"2014-04-01"
"8","Colchester United","€3.65m",25,"2014-04-01"
"9","Leyton Orient","€6.43m",23,"2014-04-01"
"10","Mansfield Town","€1.18m",27,"2014-04-01"
"11","Bradford City","€6.83m",27,"2014-04-01"
"12","Scunthorpe United","€4.40m",27,"2014-04-01"
"13","Barrow AFC","€600Th.",20,"2014-04-01"
"14","Port Vale FC","€3.83m",25,"2014-04-01"
"15","Cheltenham Town","€1.98m",22,"2014-04-01"
"16","Exeter City","€2.98m",23,"2014-04-01"
"17","Carlisle United","€3.70m",28,"2014-04-01"
"18","Crawley Town","€3.68m",22,"2014-04-01"
"19","Newport County","€2.55m",27,"2014-04-01"
"20","Cambridge United","€950Th.",26,"2014-04-01"
"21","Walsall FC","€4.55m",25,"2014-04-01"
"22","Forest Green Rovers","€1.65m",26,"2014-04-01"
"23","Stevenage FC","€4.40m",29,"2014-04-01"
"24","Harrogate Town","€2.23m",34,"2014-04-01"
