"Team","Value","Squad size","Date"
"Hull City","£55.49m",25,"2014-05-15"
"Ipswich Town","£12.85m",24,"2014-05-15"
"Blackpool FC","£13.93m",26,"2014-05-15"
"Sunderland AFC","£91.80m",26,"2014-05-15"
"Shrewsbury Town","£3.15m",25,"2014-05-15"
"Charlton Athletic","£14.27m",30,"2014-05-15"
"Fleetwood Town","£3.62m",29,"2014-05-15"
"Milton Keynes Dons","£4.91m",22,"2014-05-15"
"Oxford United","£2.50m",28,"2014-05-15"
"Wigan Athletic","£51.26m",30,"2014-05-15"
"Swindon Town","£3.65m",30,"2014-05-15"
"Doncaster Rovers","£9.45m",24,"2014-05-15"
"Portsmouth FC","£4.68m",29,"2014-05-15"
"Burton Albion","£2.69m",23,"2014-05-15"
"Gillingham FC","£3.74m",30,"2014-05-15"
"Bristol Rovers","£2.63m",26,"2014-05-15"
"Plymouth Argyle","£2.77m",25,"2014-05-15"
"Northampton Town","£4.12m",31,"2014-05-15"
"Lincoln City","£653Th.",22,"2014-05-15"
"Peterborough United","£6.21m",27,"2014-05-15"
"Rochdale AFC","£2.18m",28,"2014-05-15"
"Crewe Alexandra","£1.98m",25,"2014-05-15"
"AFC Wimbledon","£2.07m",27,"2014-05-15"
"Accrington Stanley","£1.91m",24,"2014-05-15"
