"","Team","Value","Squad size","Date"
"1","Salford City","€1.20m",26,"2016-04-01"
"2","Southend United","€5.55m",26,"2016-04-01"
"3","Bolton Wanderers","€14.50m",27,"2016-04-01"
"4","Oldham Athletic","€5.03m",28,"2016-04-01"
"5","Tranmere Rovers","€2.25m",26,"2016-04-01"
"6","Morecambe FC","€1.93m",27,"2016-04-01"
"7","Grimsby Town","€1.85m",27,"2016-04-01"
"8","Colchester United","€5.10m",26,"2016-04-01"
"9","Leyton Orient","€7.03m",28,"2016-04-01"
"10","Mansfield Town","€2.58m",26,"2016-04-01"
"11","Bradford City","€7.48m",27,"2016-04-01"
"12","Scunthorpe United","€4.48m",23,"2016-04-01"
"13","Barrow AFC","€1.18m",24,"2016-04-01"
"14","Port Vale FC","€3.33m",22,"2016-04-01"
"15","Cheltenham Town","€1.35m",26,"2016-04-01"
"16","Exeter City","€4.95m",29,"2016-04-01"
"17","Carlisle United","€2.15m",27,"2016-04-01"
"18","Crawley Town","€2.90m",22,"2016-04-01"
"19","Newport County","€1.65m",24,"2016-04-01"
"20","Cambridge United","€2.75m",26,"2016-04-01"
"21","Walsall FC","€3.90m",24,"2016-04-01"
"22","Forest Green Rovers","€1.88m",20,"2016-04-01"
"23","Stevenage FC","€2.48m",31,"2016-04-01"
"24","Harrogate Town","€3.15m",51,"2016-04-01"
