"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€5.68m",29,"2013-02-15"
"2","Norwich City","€65.25m",26,"2013-02-15"
"3","Watford FC","€19.30m",29,"2013-02-15"
"4","Brentford FC","€5.70m",27,"2013-02-15"
"5","Cardiff City","€35.65m",29,"2013-02-15"
"6","Bristol City","€15.15m",25,"2013-02-15"
"7","Swansea City","€87.25m",23,"2013-02-15"
"8","Reading FC","€44.75m",29,"2013-02-15"
"9","Stoke City","€95.75m",25,"2013-02-15"
"10","Blackburn Rovers","€54.10m",26,"2013-02-15"
"11","Nottingham Forest","€28.15m",27,"2013-02-15"
"12","Middlesbrough FC","€32.75m",31,"2013-02-15"
"13","Derby County","€12.28m",28,"2013-02-15"
"14","Huddersfield Town","€15.08m",24,"2013-02-15"
"15","Birmingham City","€25.90m",26,"2013-02-15"
"16","Millwall FC","€12.80m",27,"2013-02-15"
"17","Sheffield Wednesday","€15.65m",27,"2013-02-15"
"18","Preston North End","€4.83m",23,"2013-02-15"
"19","Queens Park Rangers","€111.50m",31,"2013-02-15"
"20","Barnsley FC","€8.50m",29,"2013-02-15"
"21","Luton Town","€1.80m",28,"2013-02-15"
"22","Coventry City","€8.75m",25,"2013-02-15"
"23","Rotherham United","€7.10m",23,"2013-02-15"
"24","Wycombe Wanderers","€3.73m",28,"2013-02-15"
