"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.55m",27,"2011-01-15"
"2","Norwich City","€17.98m",29,"2011-01-15"
"3","Watford FC","€8.85m",24,"2011-01-15"
"4","Brentford FC","€6.40m",23,"2011-01-15"
"5","Cardiff City","€34.70m",27,"2011-01-15"
"6","Bristol City","€21.08m",32,"2011-01-15"
"7","Swansea City","€19.85m",30,"2011-01-15"
"8","Reading FC","€21.20m",30,"2011-01-15"
"9","Stoke City","€82.00m",25,"2011-01-15"
"10","Blackburn Rovers","€80.50m",24,"2011-01-15"
"11","Nottingham Forest","€28.30m",30,"2011-01-15"
"12","Middlesbrough FC","€42.80m",28,"2011-01-15"
"13","Derby County","€14.20m",33,"2011-01-15"
"14","Huddersfield Town","€10.53m",23,"2011-01-15"
"15","Birmingham City","€84.55m",27,"2011-01-15"
"16","Millwall FC","€9.63m",27,"2011-01-15"
"17","Sheffield Wednesday","€15.63m",25,"2011-01-15"
"18","Preston North End","€16.48m",30,"2011-01-15"
"19","Queens Park Rangers","€32.50m",31,"2011-01-15"
"20","Barnsley FC","€15.13m",26,"2011-01-15"
"21","Luton Town","€2.38m",31,"2011-01-15"
"22","Coventry City","€16.68m",28,"2011-01-15"
"23","Rotherham United","€2.83m",27,"2011-01-15"
"24","Wycombe Wanderers","€4.40m",27,"2011-01-15"
