"Team","Value","Squad size","Date"
"Hull City","£16.02m",29,"2012-03-01"
"Ipswich Town","£16.29m",26,"2012-03-01"
"Blackpool FC","£20.25m",28,"2012-03-01"
"Sunderland AFC","£102.83m",26,"2012-03-01"
"Charlton Athletic","£9.29m",24,"2012-03-01"
"Shrewsbury Town","£3.42m",23,"2012-03-01"
"Fleetwood Town","£653Th.",31,"2012-03-01"
"Milton Keynes Dons","£6.37m",22,"2012-03-01"
"Oxford United","£5.72m",26,"2012-03-01"
"Wigan Athletic","£65.48m",25,"2012-03-01"
"Swindon Town","£3.04m",28,"2012-03-01"
"Doncaster Rovers","£11.39m",31,"2012-03-01"
"Portsmouth FC","£14.58m",21,"2012-03-01"
"Burton Albion","£3.20m",28,"2012-03-01"
"Gillingham FC","£3.33m",29,"2012-03-01"
"Bristol Rovers","£4.28m",30,"2012-03-01"
"Northampton Town","£5.49m",27,"2012-03-01"
"Plymouth Argyle","£5.02m",30,"2012-03-01"
"Lincoln City","£1.91m",31,"2012-03-01"
"Peterborough United","£11.84m",22,"2012-03-01"
"Rochdale AFC","£4.50m",28,"2012-03-01"
"Crewe Alexandra","£1.26m",30,"2012-03-01"
"AFC Wimbledon","£1.19m",28,"2012-03-01"
"Accrington Stanley","£2.03m",24,"2012-03-01"
