"","Team","Value","Squad size","Date"
"1","Salford City","€650Th.",25,"2017-09-15"
"2","Southend United","€6.88m",23,"2017-09-15"
"3","Bolton Wanderers","€18.30m",26,"2017-09-15"
"4","Oldham Athletic","€8.00m",31,"2017-09-15"
"5","Tranmere Rovers","€1.65m",27,"2017-09-15"
"6","Morecambe FC","€2.50m",28,"2017-09-15"
"7","Grimsby Town","€2.98m",29,"2017-09-15"
"8","Colchester United","€3.55m",26,"2017-09-15"
"9","Leyton Orient","€2.43m",29,"2017-09-15"
"10","Mansfield Town","€4.10m",24,"2017-09-15"
"11","Bradford City","€4.58m",33,"2017-09-15"
"12","Scunthorpe United","€6.65m",25,"2017-09-15"
"13","Barrow AFC","€775Th.",21,"2017-09-15"
"14","Port Vale FC","€3.20m",31,"2017-09-15"
"15","Cheltenham Town","€2.85m",25,"2017-09-15"
"16","Exeter City","€4.28m",27,"2017-09-15"
"17","Carlisle United","€2.25m",23,"2017-09-15"
"18","Crawley Town","€2.83m",24,"2017-09-15"
"19","Newport County","€2.23m",25,"2017-09-15"
"20","Cambridge United","€2.33m",23,"2017-09-15"
"21","Walsall FC","€3.10m",27,"2017-09-15"
"22","Forest Green Rovers","€1.50m",28,"2017-09-15"
"23","Stevenage FC","€1.93m",26,"2017-09-15"
"24","Harrogate Town","€825Th.",23,"2017-09-15"
