"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-08-01"
"2","Southend United","€2.70m",20,"2015-08-01"
"3","Bolton Wanderers","€14.98m",26,"2015-08-01"
"4","Oldham Athletic","€4.55m",22,"2015-08-01"
"5","Tranmere Rovers","€1.03m",21,"2015-08-01"
"6","Morecambe FC","€1.63m",21,"2015-08-01"
"7","Grimsby Town","€1.53m",22,"2015-08-01"
"8","Colchester United","€3.18m",25,"2015-08-01"
"9","Leyton Orient","€3.80m",21,"2015-08-01"
"10","Mansfield Town","€2.80m",28,"2015-08-01"
"11","Bradford City","€5.85m",20,"2015-08-01"
"12","Scunthorpe United","€4.95m",26,"2015-08-01"
"13","Barrow AFC","€1.23m",21,"2015-08-01"
"14","Port Vale FC","€3.33m",25,"2015-08-01"
"15","Cheltenham Town","€575Th.",24,"2015-08-01"
"16","Exeter City","€3.85m",27,"2015-08-01"
"17","Carlisle United","€2.35m",24,"2015-08-01"
"18","Crawley Town","€3.13m",20,"2015-08-01"
"19","Newport County","€1.00m",19,"2015-08-01"
"20","Cambridge United","€2.63m",25,"2015-08-01"
"21","Walsall FC","€3.53m",24,"2015-08-01"
"22","Forest Green Rovers","€1.55m",24,"2015-08-01"
"23","Stevenage FC","€1.38m",21,"2015-08-01"
"24","Harrogate Town","€3.08m",45,"2015-08-01"
