"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.88m",32,"2012-12-01"
"2","Norwich City","€60.20m",25,"2012-12-01"
"3","Watford FC","€21.65m",34,"2012-12-01"
"4","Brentford FC","€5.65m",28,"2012-12-01"
"5","Cardiff City","€31.45m",28,"2012-12-01"
"6","Bristol City","€18.80m",28,"2012-12-01"
"7","Swansea City","€74.50m",25,"2012-12-01"
"8","Reading FC","€36.25m",25,"2012-12-01"
"9","Stoke City","€93.10m",26,"2012-12-01"
"10","Blackburn Rovers","€58.05m",33,"2012-12-01"
"11","Nottingham Forest","€38.30m",28,"2012-12-01"
"12","Middlesbrough FC","€34.20m",30,"2012-12-01"
"13","Derby County","€11.98m",25,"2012-12-01"
"14","Huddersfield Town","€16.33m",27,"2012-12-01"
"15","Birmingham City","€26.50m",27,"2012-12-01"
"16","Millwall FC","€14.35m",27,"2012-12-01"
"17","Sheffield Wednesday","€15.48m",29,"2012-12-01"
"18","Preston North End","€4.33m",27,"2012-12-01"
"19","Queens Park Rangers","€106.00m",27,"2012-12-01"
"20","Barnsley FC","€10.80m",32,"2012-12-01"
"21","Luton Town","€1.43m",27,"2012-12-01"
"22","Coventry City","€9.05m",31,"2012-12-01"
"23","Rotherham United","€6.93m",27,"2012-12-01"
"24","Wycombe Wanderers","€3.80m",32,"2012-12-01"
