"Team","Value","Squad size","Date"
"AFC Bournemouth","£2.97m",28,"2011-08-15"
"Norwich City","£20.63m",29,"2011-08-15"
"Watford FC","£11.39m",29,"2011-08-15"
"Brentford FC","£4.88m",24,"2011-08-15"
"Cardiff City","£25.58m",29,"2011-08-15"
"Bristol City","£18.38m",31,"2011-08-15"
"Swansea City","£25.76m",28,"2011-08-15"
"Stoke City","£74.70m",25,"2011-08-15"
"Reading FC","£16.09m",31,"2011-08-15"
"Blackburn Rovers","£58.41m",25,"2011-08-15"
"Nottingham Forest","£25.11m",28,"2011-08-15"
"Middlesbrough FC","£29.77m",29,"2011-08-15"
"Derby County","£15.62m",32,"2011-08-15"
"Huddersfield Town","£8.93m",31,"2011-08-15"
"Birmingham City","£36.61m",26,"2011-08-15"
"Millwall FC","£9.54m",27,"2011-08-15"
"Sheffield Wednesday","£12.42m",25,"2011-08-15"
"Preston North End","£9.95m",26,"2011-08-15"
"Queens Park Rangers","£37.91m",34,"2011-08-15"
"Barnsley FC","£10.31m",25,"2011-08-15"
"Luton Town","£722Th.",29,"2011-08-15"
"Coventry City","£9.88m",24,"2011-08-15"
"Rotherham United","£3.22m",22,"2011-08-15"
"Wycombe Wanderers","£3.53m",25,"2011-08-15"
