"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-04-01"
"2","Southend United","€3.80m",26,"2011-04-01"
"3","Bolton Wanderers","€92.35m",25,"2011-04-01"
"4","Oldham Athletic","€4.80m",29,"2011-04-01"
"5","Tranmere Rovers","€3.70m",28,"2011-04-01"
"6","Morecambe FC","€4.20m",25,"2011-04-01"
"7","Grimsby Town","-",NA,"2011-04-01"
"8","Colchester United","€6.80m",25,"2011-04-01"
"9","Leyton Orient","€6.13m",24,"2011-04-01"
"10","Mansfield Town","€1.53m",29,"2011-04-01"
"11","Bradford City","€2.90m",26,"2011-04-01"
"12","Scunthorpe United","€10.25m",31,"2011-04-01"
"13","Barrow AFC","€1.15m",27,"2011-04-01"
"14","Port Vale FC","€2.83m",25,"2011-04-01"
"15","Cheltenham Town","€2.23m",23,"2011-04-01"
"16","Exeter City","€4.73m",31,"2011-04-01"
"17","Carlisle United","€5.18m",27,"2011-04-01"
"18","Crawley Town","€2.45m",33,"2011-04-01"
"19","Newport County","€1.43m",20,"2011-04-01"
"20","Cambridge United","€1.13m",25,"2011-04-01"
"21","Walsall FC","€4.88m",27,"2011-04-01"
"22","Forest Green Rovers","€1.88m",36,"2011-04-01"
"23","Stevenage FC","€2.80m",23,"2011-04-01"
"24","Harrogate Town","€375Th.",17,"2011-04-01"
