"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.98m",32,"2011-12-01"
"Norwich City","£25.92m",25,"2011-12-01"
"Watford FC","£15.68m",27,"2011-12-01"
"Brentford FC","£4.93m",27,"2011-12-01"
"Stoke City","£93.60m",27,"2011-12-01"
"Bristol City","£16.45m",26,"2011-12-01"
"Nottingham Forest","£26.96m",28,"2011-12-01"
"Swansea City","£34.97m",28,"2011-12-01"
"Blackburn Rovers","£68.99m",27,"2011-12-01"
"Reading FC","£16.34m",28,"2011-12-01"
"Cardiff City","£25.04m",27,"2011-12-01"
"Middlesbrough FC","£26.66m",25,"2011-12-01"
"Huddersfield Town","£8.93m",26,"2011-12-01"
"Birmingham City","£33.10m",25,"2011-12-01"
"Derby County","£13.28m",30,"2011-12-01"
"Millwall FC","£10.19m",29,"2011-12-01"
"Preston North End","£11.05m",32,"2011-12-01"
"Sheffield Wednesday","£13.25m",30,"2011-12-01"
"Queens Park Rangers","£54.23m",30,"2011-12-01"
"Barnsley FC","£11.90m",27,"2011-12-01"
"Luton Town","£1.31m",30,"2011-12-01"
"Coventry City","£9.81m",26,"2011-12-01"
"Rotherham United","£4.19m",26,"2011-12-01"
"Wycombe Wanderers","£5.06m",29,"2011-12-01"
