"","Team","Value","Squad size","Date"
"1","Liverpool FC","€387.20m",27,"2016-09-01"
"2","Manchester City","€518.00m",22,"2016-09-01"
"3","Chelsea FC","€517.30m",26,"2016-09-01"
"4","Manchester United","€534.25m",27,"2016-09-01"
"5","Tottenham Hotspur","€365.50m",23,"2016-09-01"
"6","Arsenal FC","€468.50m",29,"2016-09-01"
"7","Everton FC","€239.25m",27,"2016-09-01"
"8","Leicester City","€210.50m",26,"2016-09-01"
"9","Wolverhampton Wanderers","€46.45m",31,"2016-09-01"
"10","Aston Villa","€84.95m",26,"2016-09-01"
"11","West Ham United","€241.50m",27,"2016-09-01"
"12","Newcastle United","€120.80m",27,"2016-09-01"
"13","Southampton FC","€199.00m",27,"2016-09-01"
"14","Brighton & Hove Albion","€39.25m",27,"2016-09-01"
"15","Fulham FC","€49.20m",25,"2016-09-01"
"16","Crystal Palace","€157.75m",24,"2016-09-01"
"17","Leeds United","€26.45m",27,"2016-09-01"
"18","Sheffield United","€6.85m",26,"2016-09-01"
"19","Burnley FC","€66.50m",22,"2016-09-01"
"20","West Bromwich Albion","€107.60m",22,"2016-09-01"
