"Team","Value","Squad size","Date"
"Hull City","£90.23m",28,"2015-02-01"
"Ipswich Town","£14.04m",22,"2015-02-01"
"Blackpool FC","£10.87m",33,"2015-02-01"
"Sunderland AFC","£82.17m",24,"2015-02-01"
"Shrewsbury Town","£3.33m",22,"2015-02-01"
"Charlton Athletic","£17.96m",30,"2015-02-01"
"Fleetwood Town","£3.38m",28,"2015-02-01"
"Milton Keynes Dons","£6.64m",23,"2015-02-01"
"Oxford United","£1.78m",26,"2015-02-01"
"Wigan Athletic","£31.25m",25,"2015-02-01"
"Swindon Town","£2.84m",25,"2015-02-01"
"Doncaster Rovers","£5.31m",25,"2015-02-01"
"Portsmouth FC","£4.43m",27,"2015-02-01"
"Burton Albion","£2.46m",26,"2015-02-01"
"Gillingham FC","£2.39m",26,"2015-02-01"
"Bristol Rovers","£1.46m",24,"2015-02-01"
"Plymouth Argyle","£2.21m",26,"2015-02-01"
"Northampton Town","£3.74m",22,"2015-02-01"
"Lincoln City","£495Th.",21,"2015-02-01"
"Peterborough United","£5.06m",22,"2015-02-01"
"Rochdale AFC","£3.31m",26,"2015-02-01"
"Crewe Alexandra","£2.68m",27,"2015-02-01"
"AFC Wimbledon","£2.23m",28,"2015-02-01"
"Accrington Stanley","£1.15m",22,"2015-02-01"
