"Team","Value","Squad size","Date"
"Hull City","£39.74m",23,"2018-09-01"
"Ipswich Town","£13.12m",29,"2018-09-01"
"Blackpool FC","£4.34m",27,"2018-09-01"
"Sunderland AFC","£33.03m",26,"2018-09-01"
"Shrewsbury Town","£3.31m",29,"2018-09-01"
"Charlton Athletic","£9.59m",24,"2018-09-01"
"Fleetwood Town","£7.56m",27,"2018-09-01"
"Milton Keynes Dons","£5.40m",32,"2018-09-01"
"Oxford United","£6.03m",26,"2018-09-01"
"Wigan Athletic","£15.80m",31,"2018-09-01"
"Swindon Town","£2.88m",27,"2018-09-01"
"Doncaster Rovers","£2.97m",30,"2018-09-01"
"Portsmouth FC","£4.95m",25,"2018-09-01"
"Burton Albion","£5.87m",25,"2018-09-01"
"Gillingham FC","£2.57m",27,"2018-09-01"
"Bristol Rovers","£3.67m",26,"2018-09-01"
"Plymouth Argyle","£5.36m",34,"2018-09-01"
"Northampton Town","£3.83m",25,"2018-09-01"
"Lincoln City","£4.10m",24,"2018-09-01"
"Peterborough United","£4.37m",23,"2018-09-01"
"Rochdale AFC","£3.33m",27,"2018-09-01"
"Crewe Alexandra","£2.05m",29,"2018-09-01"
"AFC Wimbledon","£2.81m",25,"2018-09-01"
"Accrington Stanley","£2.05m",28,"2018-09-01"
