"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.98m",32,"2012-01-01"
"Norwich City","£25.92m",25,"2012-01-01"
"Watford FC","£15.73m",28,"2012-01-01"
"Brentford FC","£4.93m",27,"2012-01-01"
"Cardiff City","£24.14m",26,"2012-01-01"
"Bristol City","£16.45m",26,"2012-01-01"
"Swansea City","£34.97m",28,"2012-01-01"
"Reading FC","£16.47m",28,"2012-01-01"
"Stoke City","£96.75m",28,"2012-01-01"
"Blackburn Rovers","£68.99m",28,"2012-01-01"
"Nottingham Forest","£26.96m",28,"2012-01-01"
"Middlesbrough FC","£26.66m",26,"2012-01-01"
"Derby County","£12.15m",28,"2012-01-01"
"Huddersfield Town","£8.57m",26,"2012-01-01"
"Birmingham City","£33.10m",25,"2012-01-01"
"Millwall FC","£10.67m",31,"2012-01-01"
"Sheffield Wednesday","£13.07m",29,"2012-01-01"
"Preston North End","£10.78m",30,"2012-01-01"
"Queens Park Rangers","£54.90m",31,"2012-01-01"
"Barnsley FC","£10.78m",25,"2012-01-01"
"Luton Town","£1.19m",29,"2012-01-01"
"Coventry City","£9.77m",25,"2012-01-01"
"Rotherham United","£4.19m",26,"2012-01-01"
"Wycombe Wanderers","£4.93m",29,"2012-01-01"
