"Team","Value","Squad size","Date"
"Salford City","£6.10m",24,"2021-01-15"
"Bolton Wanderers","£3.71m",31,"2021-01-15"
"Oldham Athletic","£3.71m",30,"2021-01-15"
"Barrow AFC","£2.36m",26,"2021-01-15"
"Morecambe FC","£2.93m",24,"2021-01-15"
"Mansfield Town","£2.43m",22,"2021-01-15"
"Tranmere Rovers","£2.86m",27,"2021-01-15"
"Grimsby Town","£2.59m",29,"2021-01-15"
"Leyton Orient","£2.16m",24,"2021-01-15"
"Colchester United","£2.52m",23,"2021-01-15"
"Scunthorpe United","£2.34m",36,"2021-01-15"
"Bradford City","£2.61m",28,"2021-01-15"
"Port Vale FC","£2.18m",26,"2021-01-15"
"Crawley Town","£2.14m",32,"2021-01-15"
"Exeter City","£2.00m",31,"2021-01-15"
"Newport County","£1.78m",23,"2021-01-15"
"Southend United","£2.05m",28,"2021-01-15"
"Cheltenham Town","£1.64m",24,"2021-01-15"
"Cambridge United","£1.69m",24,"2021-01-15"
"Carlisle United","£1.60m",29,"2021-01-15"
"Stevenage FC","£1.62m",27,"2021-01-15"
"Forest Green Rovers","£1.49m",24,"2021-01-15"
"Walsall FC","£1.49m",27,"2021-01-15"
"Harrogate Town","£743Th.",25,"2021-01-15"
