"Team","Value","Squad size","Date"
"Hull City","£39.47m",24,"2019-01-01"
"Ipswich Town","£16.52m",27,"2019-01-01"
"Blackpool FC","£4.82m",31,"2019-01-01"
"Sunderland AFC","£20.88m",26,"2019-01-01"
"Shrewsbury Town","£3.31m",30,"2019-01-01"
"Charlton Athletic","£9.59m",25,"2019-01-01"
"Fleetwood Town","£7.74m",28,"2019-01-01"
"Milton Keynes Dons","£5.40m",32,"2019-01-01"
"Oxford United","£6.62m",30,"2019-01-01"
"Wigan Athletic","£19.24m",30,"2019-01-01"
"Swindon Town","£2.81m",25,"2019-01-01"
"Doncaster Rovers","£3.15m",32,"2019-01-01"
"Portsmouth FC","£6.30m",26,"2019-01-01"
"Burton Albion","£6.08m",29,"2019-01-01"
"Gillingham FC","£2.48m",26,"2019-01-01"
"Bristol Rovers","£3.49m",25,"2019-01-01"
"Plymouth Argyle","£5.36m",34,"2019-01-01"
"Northampton Town","£3.60m",26,"2019-01-01"
"Lincoln City","£3.92m",24,"2019-01-01"
"Peterborough United","£6.08m",28,"2019-01-01"
"Rochdale AFC","£2.88m",25,"2019-01-01"
"Crewe Alexandra","£2.05m",30,"2019-01-01"
"AFC Wimbledon","£2.81m",25,"2019-01-01"
"Accrington Stanley","£1.78m",24,"2019-01-01"
