"Team","Value","Squad size","Date"
"Salford City","£855Th.",26,"2015-11-15"
"Bolton Wanderers","£18.77m",31,"2015-11-15"
"Oldham Athletic","£5.51m",35,"2015-11-15"
"Barrow AFC","£1.22m",23,"2015-11-15"
"Morecambe FC","£1.60m",23,"2015-11-15"
"Mansfield Town","£2.63m",25,"2015-11-15"
"Tranmere Rovers","£1.67m",30,"2015-11-15"
"Grimsby Town","£1.55m",24,"2015-11-15"
"Leyton Orient","£3.33m",22,"2015-11-15"
"Colchester United","£5.42m",28,"2015-11-15"
"Scunthorpe United","£4.57m",26,"2015-11-15"
"Bradford City","£6.71m",26,"2015-11-15"
"Port Vale FC","£3.22m",27,"2015-11-15"
"Crawley Town","£2.81m",24,"2015-11-15"
"Exeter City","£3.92m",26,"2015-11-15"
"Newport County","£1.22m",23,"2015-11-15"
"Southend United","£4.23m",26,"2015-11-15"
"Cheltenham Town","£855Th.",28,"2015-11-15"
"Cambridge United","£2.36m",26,"2015-11-15"
"Carlisle United","£2.05m",27,"2015-11-15"
"Stevenage FC","£2.18m",27,"2015-11-15"
"Forest Green Rovers","£1.82m",24,"2015-11-15"
"Walsall FC","£3.49m",25,"2015-11-15"
"Harrogate Town","£2.77m",44,"2015-11-15"
