"Team","Value","Squad size","Date"
"Liverpool FC","£256.95m",24,"2014-01-01"
"Manchester City","£426.15m",26,"2014-01-01"
"Chelsea FC","£413.55m",26,"2014-01-01"
"Manchester United","£367.65m",32,"2014-01-01"
"Tottenham Hotspur","£283.95m",25,"2014-01-01"
"Arsenal FC","£319.95m",30,"2014-01-01"
"Everton FC","£151.47m",26,"2014-01-01"
"Leicester City","£26.42m",26,"2014-01-01"
"Wolverhampton Wanderers","£21.29m",28,"2014-01-01"
"Aston Villa","£97.43m",28,"2014-01-01"
"West Ham United","£86.63m",27,"2014-01-01"
"Newcastle United","£150.53m",26,"2014-01-01"
"Brighton & Hove Albion","£23.47m",28,"2014-01-01"
"Southampton FC","£101.03m",23,"2014-01-01"
"Fulham FC","£88.65m",26,"2014-01-01"
"Crystal Palace","£53.33m",32,"2014-01-01"
"Leeds United","£19.13m",28,"2014-01-01"
"Sheffield United","£8.08m",24,"2014-01-01"
"Burnley FC","£16.63m",22,"2014-01-01"
"West Bromwich Albion","£87.98m",27,"2014-01-01"
