"","Team","Value","Squad size","Date"
"1","Hull City","€26.15m",25,"2011-03-01"
"2","Ipswich Town","€25.40m",28,"2011-03-01"
"3","Blackpool FC","€45.20m",30,"2011-03-01"
"4","Sunderland AFC","€118.75m",23,"2011-03-01"
"5","Shrewsbury Town","€4.95m",27,"2011-03-01"
"6","Charlton Athletic","€10.28m",28,"2011-03-01"
"7","Fleetwood Town","€1.58m",30,"2011-03-01"
"8","Milton Keynes Dons","€6.33m",21,"2011-03-01"
"9","Oxford United","€3.75m",24,"2011-03-01"
"10","Wigan Athletic","€71.00m",24,"2011-03-01"
"11","Swindon Town","€6.58m",28,"2011-03-01"
"12","Doncaster Rovers","€14.38m",31,"2011-03-01"
"13","Portsmouth FC","€29.35m",23,"2011-03-01"
"14","Burton Albion","€4.20m",26,"2011-03-01"
"15","Gillingham FC","€5.05m",29,"2011-03-01"
"16","Bristol Rovers","€8.23m",30,"2011-03-01"
"17","Plymouth Argyle","€10.45m",25,"2011-03-01"
"18","Northampton Town","€4.40m",30,"2011-03-01"
"19","Lincoln City","€3.78m",26,"2011-03-01"
"20","Peterborough United","€7.85m",29,"2011-03-01"
"21","Rochdale AFC","€4.48m",28,"2011-03-01"
"22","Crewe Alexandra","€1.80m",26,"2011-03-01"
"23","AFC Wimbledon","€725Th.",31,"2011-03-01"
"24","Accrington Stanley","€1.88m",27,"2011-03-01"
