"","Team","Value","Squad size","Date"
"1","Liverpool FC","€548.00m",25,"2018-04-01"
"2","Manchester City","€856.50m",23,"2018-04-01"
"3","Chelsea FC","€741.75m",24,"2018-04-01"
"4","Manchester United","€750.50m",26,"2018-04-01"
"5","Tottenham Hotspur","€720.00m",24,"2018-04-01"
"6","Arsenal FC","€499.00m",24,"2018-04-01"
"7","Everton FC","€343.00m",28,"2018-04-01"
"8","Leicester City","€234.00m",23,"2018-04-01"
"9","Wolverhampton Wanderers","€97.00m",25,"2018-04-01"
"10","Aston Villa","€88.00m",29,"2018-04-01"
"11","West Ham United","€218.00m",24,"2018-04-01"
"12","Newcastle United","€159.25m",25,"2018-04-01"
"13","Southampton FC","€248.50m",24,"2018-04-01"
"14","Brighton & Hove Albion","€122.50m",27,"2018-04-01"
"15","Fulham FC","€107.00m",24,"2018-04-01"
"16","Crystal Palace","€195.70m",28,"2018-04-01"
"17","Leeds United","€55.90m",29,"2018-04-01"
"18","Sheffield United","€21.08m",27,"2018-04-01"
"19","Burnley FC","€126.35m",27,"2018-04-01"
"20","West Bromwich Albion","€172.00m",25,"2018-04-01"
