"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2013-07-01"
"2","Southend United","€3.05m",21,"2013-07-01"
"3","Bolton Wanderers","€42.55m",30,"2013-07-01"
"4","Oldham Athletic","€4.90m",22,"2013-07-01"
"5","Tranmere Rovers","€2.70m",21,"2013-07-01"
"6","Morecambe FC","€1.65m",20,"2013-07-01"
"7","Grimsby Town","€725Th.",16,"2013-07-01"
"8","Colchester United","€4.53m",23,"2013-07-01"
"9","Leyton Orient","€5.48m",25,"2013-07-01"
"10","Mansfield Town","€1.45m",28,"2013-07-01"
"11","Bradford City","€4.80m",20,"2013-07-01"
"12","Scunthorpe United","€2.70m",17,"2013-07-01"
"13","Barrow AFC","€825Th.",20,"2013-07-01"
"14","Port Vale FC","€3.23m",21,"2013-07-01"
"15","Cheltenham Town","€1.65m",17,"2013-07-01"
"16","Exeter City","€3.35m",23,"2013-07-01"
"17","Carlisle United","€2.58m",20,"2013-07-01"
"18","Crawley Town","€2.93m",22,"2013-07-01"
"19","Newport County","€1.38m",19,"2013-07-01"
"20","Cambridge United","€300Th.",25,"2013-07-01"
"21","Walsall FC","€2.60m",20,"2013-07-01"
"22","Forest Green Rovers","€1.33m",27,"2013-07-01"
"23","Stevenage FC","€4.30m",26,"2013-07-01"
"24","Harrogate Town","€1.38m",34,"2013-07-01"
