"","Team","Value","Squad size","Date"
"1","Hull City","€70.30m",30,"2017-10-15"
"2","Ipswich Town","€21.10m",28,"2017-10-15"
"3","Blackpool FC","€4.70m",27,"2017-10-15"
"4","Sunderland AFC","€62.75m",27,"2017-10-15"
"5","Shrewsbury Town","€2.13m",22,"2017-10-15"
"6","Charlton Athletic","€8.50m",23,"2017-10-15"
"7","Fleetwood Town","€4.88m",27,"2017-10-15"
"8","Milton Keynes Dons","€9.43m",28,"2017-10-15"
"9","Oxford United","€7.38m",30,"2017-10-15"
"10","Wigan Athletic","€12.68m",28,"2017-10-15"
"11","Swindon Town","€3.13m",25,"2017-10-15"
"12","Doncaster Rovers","€2.95m",26,"2017-10-15"
"13","Portsmouth FC","€5.15m",26,"2017-10-15"
"14","Burton Albion","€12.15m",26,"2017-10-15"
"15","Gillingham FC","€3.55m",28,"2017-10-15"
"16","Bristol Rovers","€2.80m",24,"2017-10-15"
"17","Plymouth Argyle","€6.28m",26,"2017-10-15"
"18","Northampton Town","€7.65m",27,"2017-10-15"
"19","Lincoln City","€1.78m",21,"2017-10-15"
"20","Peterborough United","€4.58m",25,"2017-10-15"
"21","Rochdale AFC","€4.10m",27,"2017-10-15"
"22","Crewe Alexandra","€2.33m",25,"2017-10-15"
"23","AFC Wimbledon","€4.33m",28,"2017-10-15"
"24","Accrington Stanley","€2.03m",23,"2017-10-15"
