"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-11-15"
"2","Southend United","€4.58m",26,"2011-11-15"
"3","Bolton Wanderers","€98.00m",27,"2011-11-15"
"4","Oldham Athletic","€4.70m",28,"2011-11-15"
"5","Tranmere Rovers","€2.95m",23,"2011-11-15"
"6","Morecambe FC","€3.23m",26,"2011-11-15"
"7","Grimsby Town","€1.75m",24,"2011-11-15"
"8","Colchester United","€6.03m",26,"2011-11-15"
"9","Leyton Orient","€5.98m",25,"2011-11-15"
"10","Mansfield Town","€1.98m",24,"2011-11-15"
"11","Bradford City","€6.28m",32,"2011-11-15"
"12","Scunthorpe United","€4.83m",28,"2011-11-15"
"13","Barrow AFC","€725Th.",24,"2011-11-15"
"14","Port Vale FC","€3.60m",27,"2011-11-15"
"15","Cheltenham Town","€2.63m",22,"2011-11-15"
"16","Exeter City","€5.85m",30,"2011-11-15"
"17","Carlisle United","€6.20m",25,"2011-11-15"
"18","Crawley Town","€3.05m",22,"2011-11-15"
"19","Newport County","€1.18m",27,"2011-11-15"
"20","Cambridge United","€750Th.",25,"2011-11-15"
"21","Walsall FC","€5.55m",23,"2011-11-15"
"22","Forest Green Rovers","€1.50m",25,"2011-11-15"
"23","Stevenage FC","€3.38m",25,"2011-11-15"
"24","Harrogate Town","€775Th.",23,"2011-11-15"
