"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-09-15"
"2","Southend United","€4.00m",26,"2015-09-15"
"3","Bolton Wanderers","€19.88m",30,"2015-09-15"
"4","Oldham Athletic","€5.35m",30,"2015-09-15"
"5","Tranmere Rovers","€1.30m",26,"2015-09-15"
"6","Morecambe FC","€1.83m",25,"2015-09-15"
"7","Grimsby Town","€1.53m",23,"2015-09-15"
"8","Colchester United","€6.03m",29,"2015-09-15"
"9","Leyton Orient","€3.55m",21,"2015-09-15"
"10","Mansfield Town","€2.80m",25,"2015-09-15"
"11","Bradford City","€8.70m",30,"2015-09-15"
"12","Scunthorpe United","€5.03m",25,"2015-09-15"
"13","Barrow AFC","€1.35m",22,"2015-09-15"
"14","Port Vale FC","€3.48m",27,"2015-09-15"
"15","Cheltenham Town","€625Th.",28,"2015-09-15"
"16","Exeter City","€4.35m",26,"2015-09-15"
"17","Carlisle United","€2.20m",25,"2015-09-15"
"18","Crawley Town","€2.58m",19,"2015-09-15"
"19","Newport County","€1.05m",21,"2015-09-15"
"20","Cambridge United","€2.63m",26,"2015-09-15"
"21","Walsall FC","€3.88m",24,"2015-09-15"
"22","Forest Green Rovers","€1.55m",24,"2015-09-15"
"23","Stevenage FC","€2.28m",27,"2015-09-15"
"24","Harrogate Town","€3.08m",44,"2015-09-15"
