"","Team","Value","Squad size","Date"
"1","Hull City","€61.90m",29,"2017-08-15"
"2","Ipswich Town","€21.10m",26,"2017-08-15"
"3","Blackpool FC","€3.98m",28,"2017-08-15"
"4","Sunderland AFC","€70.75m",25,"2017-08-15"
"5","Shrewsbury Town","€2.43m",23,"2017-08-15"
"6","Charlton Athletic","€9.85m",25,"2017-08-15"
"7","Fleetwood Town","€4.70m",28,"2017-08-15"
"8","Milton Keynes Dons","€8.35m",26,"2017-08-15"
"9","Oxford United","€6.93m",29,"2017-08-15"
"10","Wigan Athletic","€14.25m",36,"2017-08-15"
"11","Swindon Town","€2.93m",24,"2017-08-15"
"12","Doncaster Rovers","€2.70m",25,"2017-08-15"
"13","Portsmouth FC","€4.50m",27,"2017-08-15"
"14","Burton Albion","€8.85m",23,"2017-08-15"
"15","Gillingham FC","€3.35m",24,"2017-08-15"
"16","Bristol Rovers","€2.80m",23,"2017-08-15"
"17","Plymouth Argyle","€4.33m",24,"2017-08-15"
"18","Northampton Town","€5.70m",24,"2017-08-15"
"19","Lincoln City","€1.78m",21,"2017-08-15"
"20","Peterborough United","€4.58m",27,"2017-08-15"
"21","Rochdale AFC","€3.60m",23,"2017-08-15"
"22","Crewe Alexandra","€2.13m",24,"2017-08-15"
"23","AFC Wimbledon","€3.98m",26,"2017-08-15"
"24","Accrington Stanley","€1.88m",21,"2017-08-15"
