"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.60m",34,"2012-11-01"
"2","Norwich City","€61.95m",28,"2012-11-01"
"3","Watford FC","€22.05m",35,"2012-11-01"
"4","Brentford FC","€4.75m",26,"2012-11-01"
"5","Cardiff City","€33.70m",28,"2012-11-01"
"6","Bristol City","€18.80m",28,"2012-11-01"
"7","Swansea City","€72.50m",24,"2012-11-01"
"8","Reading FC","€36.75m",25,"2012-11-01"
"9","Stoke City","€94.10m",28,"2012-11-01"
"10","Blackburn Rovers","€60.05m",32,"2012-11-01"
"11","Nottingham Forest","€27.30m",27,"2012-11-01"
"12","Middlesbrough FC","€34.20m",30,"2012-11-01"
"13","Derby County","€12.23m",26,"2012-11-01"
"14","Huddersfield Town","€15.60m",26,"2012-11-01"
"15","Birmingham City","€27.75m",26,"2012-11-01"
"16","Millwall FC","€14.85m",28,"2012-11-01"
"17","Sheffield Wednesday","€19.98m",29,"2012-11-01"
"18","Preston North End","€4.23m",26,"2012-11-01"
"19","Queens Park Rangers","€106.00m",27,"2012-11-01"
"20","Barnsley FC","€9.25m",29,"2012-11-01"
"21","Luton Town","€1.43m",25,"2012-11-01"
"22","Coventry City","€9.05m",30,"2012-11-01"
"23","Rotherham United","€6.25m",22,"2012-11-01"
"24","Wycombe Wanderers","€4.15m",32,"2012-11-01"
