"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€91.60m",28,"2017-06-01"
"2","Norwich City","€71.85m",31,"2017-06-01"
"3","Watford FC","€129.50m",28,"2017-06-01"
"4","Brentford FC","€24.15m",23,"2017-06-01"
"5","Cardiff City","€35.70m",30,"2017-06-01"
"6","Bristol City","€17.65m",26,"2017-06-01"
"7","Swansea City","€134.10m",32,"2017-06-01"
"8","Reading FC","€29.90m",36,"2017-06-01"
"9","Stoke City","€151.50m",26,"2017-06-01"
"10","Blackburn Rovers","€14.90m",21,"2017-06-01"
"11","Nottingham Forest","€35.40m",31,"2017-06-01"
"12","Middlesbrough FC","€90.75m",27,"2017-06-01"
"13","Derby County","€67.75m",29,"2017-06-01"
"14","Huddersfield Town","€19.40m",25,"2017-06-01"
"15","Birmingham City","€25.18m",30,"2017-06-01"
"16","Millwall FC","€7.83m",26,"2017-06-01"
"17","Sheffield Wednesday","€59.13m",29,"2017-06-01"
"18","Preston North End","€12.10m",27,"2017-06-01"
"19","Queens Park Rangers","€35.75m",31,"2017-06-01"
"20","Barnsley FC","€9.98m",27,"2017-06-01"
"21","Luton Town","€3.70m",27,"2017-06-01"
"22","Coventry City","€4.70m",23,"2017-06-01"
"23","Rotherham United","€10.55m",27,"2017-06-01"
"24","Wycombe Wanderers","€3.30m",25,"2017-06-01"
