"","Team","Value","Squad size","Date"
"1","Hull City","€70.88m",24,"2015-08-15"
"2","Ipswich Town","€18.55m",25,"2015-08-15"
"3","Blackpool FC","€2.93m",22,"2015-08-15"
"4","Sunderland AFC","€105.00m",25,"2015-08-15"
"5","Shrewsbury Town","€4.03m",26,"2015-08-15"
"6","Charlton Athletic","€22.45m",25,"2015-08-15"
"7","Fleetwood Town","€3.03m",27,"2015-08-15"
"8","Milton Keynes Dons","€6.20m",25,"2015-08-15"
"9","Oxford United","€2.38m",26,"2015-08-15"
"10","Wigan Athletic","€12.35m",28,"2015-08-15"
"11","Swindon Town","€2.35m",23,"2015-08-15"
"12","Doncaster Rovers","€4.65m",23,"2015-08-15"
"13","Portsmouth FC","€4.40m",24,"2015-08-15"
"14","Burton Albion","€3.39m",28,"2015-08-15"
"15","Gillingham FC","€1.95m",25,"2015-08-15"
"16","Bristol Rovers","€1.25m",27,"2015-08-15"
"17","Plymouth Argyle","€2.35m",20,"2015-08-15"
"18","Northampton Town","€3.73m",23,"2015-08-15"
"19","Lincoln City","€750Th.",21,"2015-08-15"
"20","Peterborough United","€5.98m",27,"2015-08-15"
"21","Rochdale AFC","€3.23m",23,"2015-08-15"
"22","Crewe Alexandra","€2.35m",27,"2015-08-15"
"23","AFC Wimbledon","€2.30m",23,"2015-08-15"
"24","Accrington Stanley","€850Th.",25,"2015-08-15"
