"Team","Value","Squad size","Date"
"Hull City","£38.57m",23,"2019-01-15"
"Ipswich Town","£20.97m",34,"2019-01-15"
"Blackpool FC","£5.45m",31,"2019-01-15"
"Sunderland AFC","£19.80m",26,"2019-01-15"
"Charlton Athletic","£10.04m",25,"2019-01-15"
"Shrewsbury Town","£3.31m",27,"2019-01-15"
"Fleetwood Town","£6.89m",24,"2019-01-15"
"Milton Keynes Dons","£5.09m",29,"2019-01-15"
"Oxford United","£6.17m",28,"2019-01-15"
"Wigan Athletic","£21.26m",31,"2019-01-15"
"Swindon Town","£2.90m",27,"2019-01-15"
"Doncaster Rovers","£2.88m",33,"2019-01-15"
"Portsmouth FC","£5.27m",27,"2019-01-15"
"Burton Albion","£6.39m",27,"2019-01-15"
"Gillingham FC","£2.66m",28,"2019-01-15"
"Bristol Rovers","£3.49m",25,"2019-01-15"
"Northampton Town","£3.08m",23,"2019-01-15"
"Plymouth Argyle","£4.64m",32,"2019-01-15"
"Lincoln City","£3.92m",22,"2019-01-15"
"Peterborough United","£8.42m",31,"2019-01-15"
"Rochdale AFC","£2.61m",25,"2019-01-15"
"Crewe Alexandra","£1.96m",28,"2019-01-15"
"AFC Wimbledon","£3.06m",26,"2019-01-15"
"Accrington Stanley","£1.64m",25,"2019-01-15"
