"Team","Value","Squad size","Date"
"Hull City","£30.38m",29,"2010-11-01"
"Ipswich Town","£21.20m",28,"2010-11-01"
"Blackpool FC","£24.37m",32,"2010-11-01"
"Sunderland AFC","£94.73m",24,"2010-11-01"
"Shrewsbury Town","£5.15m",27,"2010-11-01"
"Charlton Athletic","£9.23m",29,"2010-11-01"
"Fleetwood Town","£2.34m",37,"2010-11-01"
"Milton Keynes Dons","£5.04m",24,"2010-11-01"
"Oxford United","£1.91m",24,"2010-11-01"
"Wigan Athletic","£64.80m",23,"2010-11-01"
"Swindon Town","£5.24m",26,"2010-11-01"
"Doncaster Rovers","£9.79m",23,"2010-11-01"
"Portsmouth FC","£23.90m",24,"2010-11-01"
"Burton Albion","£3.47m",27,"2010-11-01"
"Gillingham FC","£4.25m",28,"2010-11-01"
"Bristol Rovers","£5.51m",23,"2010-11-01"
"Plymouth Argyle","£13.10m",31,"2010-11-01"
"Northampton Town","£3.31m",25,"2010-11-01"
"Lincoln City","£3.11m",27,"2010-11-01"
"Peterborough United","£7.34m",26,"2010-11-01"
"Rochdale AFC","£3.65m",29,"2010-11-01"
"Crewe Alexandra","£2.00m",27,"2010-11-01"
"AFC Wimbledon","£270Th.",23,"2010-11-01"
"Accrington Stanley","£1.35m",26,"2010-11-01"
