"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.02bn",31,"2020-08-15"
"2","Manchester City","€1.07bn",37,"2020-08-15"
"3","Chelsea FC","€801.45m",31,"2020-08-15"
"4","Manchester United","€763.68m",34,"2020-08-15"
"5","Tottenham Hotspur","€710.35m",27,"2020-08-15"
"6","Arsenal FC","€599.35m",30,"2020-08-15"
"7","Everton FC","€411.85m",29,"2020-08-15"
"8","Leicester City","€449.30m",28,"2020-08-15"
"9","Wolverhampton Wanderers","€342.45m",28,"2020-08-15"
"10","Aston Villa","€232.70m",26,"2020-08-15"
"11","West Ham United","€301.45m",27,"2020-08-15"
"12","Newcastle United","€222.30m",29,"2020-08-15"
"13","Southampton FC","€223.40m",28,"2020-08-15"
"14","Brighton & Hove Albion","€230.45m",35,"2020-08-15"
"15","Fulham FC","€129.20m",26,"2020-08-15"
"16","Crystal Palace","€179.43m",23,"2020-08-15"
"17","Leeds United","€71.35m",32,"2020-08-15"
"18","Sheffield United","€126.25m",21,"2020-08-15"
"19","Burnley FC","€154.28m",25,"2020-08-15"
"20","West Bromwich Albion","€60.80m",21,"2020-08-15"
